feature,logOR,se_wald,p_wald,neglog10p,alpha,gamma,prev
3281,-0.07822427626623853,0.03796814474096324,0.039373625303692227,1.4047945959564487,-4.946692055170105,-0.02,0.007095
3282,0.009601692287177353,0.0072414252747217776,0.18485971594137396,0.73315771864329,-1.1247346735234418,0.02,0.24469666666666667
3283,0.024853466928560622,0.00648786055201608,0.00012774564463808664,3.893653897783386,-0.5829026397808484,0.02,0.35853666666666667
3284,-0.009817678180808575,0.018303811593897653,0.5917004916835142,0.22789806983850552,-3.4778748285803696,0.02,0.03006
3285,0.03726569569735813,0.04931801879009182,0.44987688682784666,0.3469063188615026,-5.534114365772404,0.02,0.003928333333333333
3286,0.026366268293185054,0.007144731116664368,0.0002239814726508013,3.649787904247538,-1.0821473994674975,0.02,0.2530383333333333
3287,0.007275798542461208,0.009543415319418224,0.44582763936396996,0.3508330106625067,-1.9800006426904961,0.02,0.12102
3288,-0.018740015225345002,0.006238634564115712,0.002665736914914348,2.57418271390147,-0.058874217439470966,-0.02,0.48522333333333334
3289,-0.003585069596238165,0.01272489994351512,0.7781455151249345,0.10893918127961498,2.678902958521328,-0.02,0.9359916666666667
3290,-0.020601677420017613,0.0105976159276681,0.05189645181249857,1.2848623340769658,2.254148970475347,-0.02,0.9053033333333333
3291,0.025227191986007255,0.008429197540937954,0.0027639972128108104,2.5584623992361517,-1.6488590131848189,0.02,0.16160166666666667
3292,0.02664404780083201,0.008029360395981035,0.0009055822218153337,3.0430721120428252,1.467857633061903,0.02,0.8127816666666666
3293,0.014479581716518862,0.006389608727799342,0.023444405015429687,1.6299607845414494,0.4395044363579148,0.02,0.6074483333333334
3294,-0.018854411263825692,0.022353721977640406,0.3989727051138183,0.39905681464890996,-3.8843061476331755,0.02,0.020048333333333335
3295,-0.12144900174100155,0.054030231889552666,0.024589127121209583,1.6092568878196596,-5.629722531018467,-0.02,0.0035816666666666666
3296,-0.017044673590157523,0.006531190601385464,0.009061251181857962,2.042811830594725,-0.6045943936571145,-0.02,0.35327833333333336
3297,-0.03891280058992462,0.022633253909417443,0.08556420555922573,1.0677078776035667,-3.905746969474282,-0.02,0.019766666666666665
3298,-0.019810054260662197,0.006498272588303568,0.0022997863511235554,2.6383125078249634,-0.5666468544978904,-0.02,0.36164666666666667
3299,0.033966417586931044,0.00821566909733553,3.559670546901594e-05,4.448590194803418,1.5343801780385944,0.02,0.8228266666666667
3300,0.02206979841053568,0.007092416956219398,0.0018598459462164144,2.730523027544965,-1.0490392586044825,0.02,0.259295
3301,0.05647335207466474,0.017177968245268106,0.0010106485877702817,2.995399826527949,-3.374366039022317,0.02,0.033085
3302,0.030759927406397967,0.009152823583533282,0.000777441996838353,3.109332002806223,-1.8845518585099403,0.02,0.131975
3303,0.009793532031027077,0.009154370009540376,0.284700145926406,0.5456123102502467,-1.8766447667233703,0.02,0.13325833333333334
3304,-0.025778144048385278,0.00849509237929321,0.002409548563825474,2.6180643161820796,-1.6445162751339553,-0.02,0.162355
3305,-0.026029364272219344,0.01632702511044638,0.11087999009948539,0.9551468215105788,-3.2257857396579013,-0.02,0.03843
3306,0.07120164887973388,0.07177745795632579,0.3212083274794989,0.49321320395527024,6.2679125508008235,-0.02,0.9980333333333333
3307,-0.026164685318338484,0.006442035674184036,4.8746829368820505e-05,4.312053626784029,-0.49916942475944925,-0.02,0.37767333333333336
3308,0.016368630644611415,0.006502804798507255,0.011830351520648003,1.9270023507896858,0.5752324543759901,0.02,0.63994
3309,-0.022837219773400357,0.006402750015652384,0.0003613905276499517,3.4420232348499877,-0.44863218073384825,-0.02,0.38929833333333336
3310,0.03174990004838575,0.009883923276755746,0.001316873086421875,2.88045607813052,2.052300561425067,0.02,0.886175
3311,-0.025451226881975157,0.010475128523530596,0.015112092738293953,1.8206753899455568,2.2267756685353923,-0.02,0.9030366666666667
3312,0.017992099813691095,0.007039028232332463,0.010586826407860657,1.9752342079864211,-1.0145021005712032,0.02,0.2659533333333333
3313,0.014698501357607674,0.006426438542566705,0.02218459575811224,1.6539484804755176,-0.5030305972329766,0.02,0.37688333333333335
3314,0.03292698031446802,0.006281141094850341,1.5867564488992078e-07,6.799489727949787,0.22455722121196398,0.02,0.55597
3315,0.03601632682901394,0.0069361252266898045,2.0740907041723307e-07,6.6831722549575066,0.9209582992890797,0.02,0.7149533333333333
3316,0.013666702799159691,0.011725574700765268,0.2437978407842003,0.6129701450657075,-2.5006416286457807,0.02,0.07600333333333334
3317,0.032197409329824865,0.045829459138920024,0.4823372815142333,0.3166491686604163,-5.39955879733523,-0.02,0.004565
3318,0.02565864953437752,0.0077327755888504796,0.0009060992505958773,3.04282422878532,-1.3769637584216787,0.02,0.20192333333333334
3319,0.01597544922063895,0.006544358156528824,0.014642497116759516,1.8343848528165163,-0.6346046599916231,0.02,0.346025
3320,0.05504339885527198,0.030950943666923043,0.07533690668434605,1.1229922157958647,-4.613787204969354,0.02,0.009945
3321,0.02939434204951838,0.010132498115279574,0.0037197797675113326,2.4294827721035595,-2.1568270428208227,0.02,0.10432666666666666
3322,0.01606976663456556,0.0062882694867266815,0.010603080857671136,1.9745679267087168,0.25172037207837183,0.02,0.5628233333333333
3323,-0.01306031299113013,0.015918201971167553,0.4119515961761928,0.38515381005554394,-3.1720152683749756,0.02,0.04023
3324,-0.02466910286680401,0.008398517420105889,0.003310661516450411,2.4800852194449408,-1.6037652387354255,-0.02,0.16693
3325,-0.04123818893653064,0.022289642197449087,0.0642983498215341,1.191800172839358,-3.887011139493712,-0.02,0.02042
3326,-0.019265151293395816,0.008960182741601489,0.0315485202800887,1.5010210056516293,-1.7912014661577438,-0.02,0.14221666666666666
3327,0.001929305519942836,0.012320051212031809,0.8755610301562362,0.05771357643798052,2.6007344534930175,0.02,0.9311783333333333
3328,-0.021812557048463434,0.017251090593275502,0.20608070968082082,0.6859626587363645,3.369558143912081,-0.02,0.9665983333333333
3329,-0.029279213280387788,0.020121782339269926,0.14564147190897905,0.8367149405681045,-3.6495658179119115,-0.02,0.025006666666666667
3330,-0.027433676525982706,0.020687203469595964,0.18480055659611982,0.7332967250733825,-3.713611695280732,-0.02,0.023601666666666667
3331,0.02415967981843597,0.00938401617706419,0.01003686930124286,1.998401731137498,1.920176865679965,0.02,0.872175
3332,-0.039937982565355884,0.06532115800656674,0.5409284540823522,0.26686017306721216,-6.032802963951361,0.02,0.0023333333333333335
3333,0.030928096240133648,0.007751529941086096,6.609156193383332e-05,4.179853984379694,1.3525676317623148,0.02,0.79425
3334,0.034664985766540014,0.007238127465901737,1.6743073277600876e-06,5.776164822029754,1.0979487055310917,0.02,0.7503233333333333
3335,-0.011364226319665851,0.007398535717686559,0.12453587897847283,0.90470550963213,-1.200689657056332,-0.02,0.23195
3336,-0.004196734317049415,0.09690837978667718,0.9654574437083515,0.015266864681022953,-9.549539086422852,-0.02,0.0010366666666666666
3337,-0.04856880354592693,0.03913634886252053,0.21460013630680785,0.6683700065206936,-5.051533347789059,-0.02,0.006561666666666667
3338,0.00536959472785201,0.038260996322196136,0.8883904013244581,0.05139614246298461,-5.020184058931104,-0.02,0.006661666666666666
3339,-0.01227420936829733,0.006301970287024986,0.051453494933394496,1.2885851208288945,0.30053507956747993,-0.02,0.5744733333333333
3340,0.053079699346558915,0.03286880573709151,0.10633324211713417,0.9733309442146031,-4.72095037073416,0.02,0.008816666666666667
3341,0.0293387920142006,0.007934158389855856,0.00021749111900624656,3.662558472251078,-1.4571083718075606,0.02,0.188265
3342,-0.009573329836659393,0.009356161048597302,0.3062079448572018,0.5139835453069942,-1.9145193880541955,-0.02,0.12779333333333334
3343,0.03381254701698182,0.01456034074565758,0.020220233140983427,1.6942138412643608,-3.002816794163058,0.02,0.047305
3344,-0.029490184818531818,0.014716987079315763,0.04508940555088838,1.345925490301563,-2.9942332765800543,-0.02,0.04783833333333333
3345,0.01794269071294422,0.008198880717602304,0.028638169115336676,1.5430547506282581,-1.5637720744889947,0.02,0.17385666666666666
3346,-0.03015145053221368,0.011595729868516442,0.009316397003824911,2.03075201295651,-2.4457852421036383,-0.02,0.079665
3347,0.03174734886445543,0.024064461053044196,0.18708126146893744,0.7279697103524175,-4.0746728220562565,0.02,0.016778333333333333
3348,0.050914348113980275,0.03523471959940118,0.1484564643146531,0.8284008869526798,-4.852626304473836,0.02,0.007671666666666667
3349,-0.025023619023516512,0.006950300200931909,0.00031777053193722516,3.4978863790305654,-0.9296003641366475,-0.02,0.28189
3350,-0.003680975592045902,0.012048222382727835,0.7599699698840641,0.11920356847093663,-2.55407744381057,-0.02,0.07229166666666667
3351,-0.015546811587603966,0.008033729841786066,0.05296671057261193,1.27599699751036,1.493447616881704,-0.02,0.8166216666666667
3352,-0.02883890476328047,0.023264575204013895,0.21512119607036917,0.6673167961077502,-3.9671117712605524,-0.02,0.018583333333333334
3353,-0.018402643002945786,0.006456591980766712,0.004369037267969155,2.3596142507346234,0.5397112228272998,-0.02,0.6323083333333334
3354,0.003885125325815751,0.01153700909028706,0.7363029164551937,0.13294347930343023,-2.453753410444726,-0.02,0.07914166666666667
3355,0.023841735665306577,0.006316887358261427,0.00016046697916335693,3.794614323025836,0.312263184549312,0.02,0.5770433333333334
3356,0.020797542924876965,0.00647231706454812,0.001312158678893492,2.8820136427036243,-0.5644037430480183,0.02,0.36311333333333334
3357,0.014804210573835259,0.014096196020208318,0.29361359839082535,0.5322238344189849,2.9100937073286817,0.02,0.948025
3358,-0.02752708075955342,0.010794251710460466,0.010767315311255594,1.9678925688331093,-2.274111194047304,-0.02,0.093145
3359,-0.021587766405004014,0.0073302766028693804,0.0032294016594546196,2.490877935894473,1.180712342585762,-0.02,0.7651116666666666
3360,-0.021153432782858632,0.013287545958642804,0.11139046054847168,0.9531520004419476,2.7810688991935857,-0.02,0.9421866666666666
3361,-0.021886214621238756,0.006243735377647361,0.00045607958812996245,3.3409593642003927,-0.0935578498131513,-0.02,0.47642833333333334
3362,0.08552715586359633,0.10443838954816023,0.4128294911210736,0.3842292857663519,6.9680169371648075,0.02,0.999065
3363,-0.01669189896933843,0.006863267783383548,0.015013099756718011,1.8235296296586274,-0.8830298761980453,-0.02,0.292925
3364,0.023202174805377892,0.02323177132311871,0.31792742617644076,0.49767200582754473,-4.002479930486093,0.02,0.01811
3365,0.025790483542977746,0.016160816428031893,0.11051890638649087,0.9565634211918475,-3.2349810404449064,0.02,0.038176666666666664
3366,0.04681734052940336,0.019819145068583927,0.018165463515542924,1.7407535160685772,-3.673977892424337,0.02,0.02475166666666667
3367,-0.009279716659155725,0.00958275231587562,0.3328561364682101,0.47774343207353664,-1.983490233788956,-0.02,0.12085333333333333
3368,0.015094255608241914,0.009927420687728585,0.1283951629951387,0.8914513370466751,-2.085465992701436,0.02,0.11008
3369,0.025335086718782714,0.007308056292908809,0.0005268230916577979,3.27833519734015,1.139813562937196,0.02,0.75823
3370,-0.005559968475558846,0.012888206922880223,0.6661777750385911,0.17640986029555672,2.712518117020932,-0.02,0.9377833333333333
3371,-0.0002250354669145497,0.023465567428138656,0.9923483813858556,0.003335834345739751,4.020063460963496,-0.02,0.9820316666666666
3372,0.022082840286976636,0.008428737868147683,0.008794362339148633,2.0557956448510604,1.6230519080412902,0.02,0.834755
3373,-0.020977761825762165,0.033348807761917884,0.5293223238634968,0.2762797895033755,-4.695814142428059,0.02,0.008918333333333334
3374,-0.03264875425374105,0.061217336305628464,0.5938084171143924,0.2263536506597687,-5.9329372601331345,-0.02,0.0026466666666666665
3375,-0.0781355169340893,0.040514664896867725,0.053783807412911104,1.2693484568563325,5.1616303006609305,-0.02,0.9942933333333334
3376,0.00599265543288489,0.010625827348574507,0.5727740634248364,0.24201665614451315,-2.259286035862858,0.02,0.09483
3377,-0.03307043305180386,0.009274653104472182,0.0003629157696893075,3.4401941600985664,-1.888677167465024,-0.02,0.13196
3378,-0.02290728532274352,0.0075585413745761785,0.0024402880640428917,2.6125589043006237,1.2927766922644166,-0.02,0.784825
3379,-0.023290765024547803,0.006733873321086729,0.0005426941528189738,3.2654448576394928,0.8068034319669837,-0.02,0.6916716666666667
3380,0.05970826266926786,0.10168500337403982,0.5570771278063448,0.2540846722198037,6.974766821113966,-0.02,0.9990283333333333
3381,0.00298882192062499,0.015202795611030712,0.8441430259425972,0.07358396319053585,-3.087513643699923,-0.02,0.04391
3382,0.029083608637653798,0.006650986962683148,1.2264848136282283e-05,4.911337824871613,-0.7385115173178973,0.02,0.3223683333333333
3383,0.01055280477400335,0.008003285836528016,0.18731657967688586,0.7274237808548112,-1.4803264116267094,0.02,0.18561333333333332
3384,0.02879694226263814,0.00943778318057883,0.0022789827268837326,2.642258966459602,-1.9606725835924526,0.02,0.12290333333333334
3385,0.015566425031727412,0.010462208782626992,0.13678471551837204,0.8639624284703101,2.2076256823982217,0.02,0.9007366666666666
3386,-0.032584873392459655,0.006840034297481249,1.8993702188203446e-06,5.721390375800097,-0.8529973268679445,-0.02,0.29821
3387,0.0159089992345643,0.006307109435736444,0.011655990168472774,1.9334508275541116,-0.31330145418256117,0.02,0.4223516666666667
3388,-0.021200512822588925,0.006251138270083662,0.000695201972348651,3.1578890044263055,-0.1336074803331153,-0.02,0.4669066666666667
3389,0.021024136614392865,0.011581168103268636,0.06946665080084127,1.158223639282788,2.4492125790759562,0.02,0.9204966666666666
3390,-0.020208467511445484,0.006507470742310987,0.0019000528800857453,2.721234312094611,-0.5703066787002804,-0.02,0.35940333333333335
3391,-0.009866330299847582,0.019669516668197412,0.6159453160390811,0.21045784302496826,-3.6217200973850767,0.02,0.025921666666666666
3392,-0.023762808847139497,0.01410882620056847,0.09213311310946201,1.0355842541013627,2.927945787628487,-0.02,0.9491733333333333
3393,0.01593267033999891,0.007743586298031128,0.03963515777716125,1.4019194086547848,-1.3684918547724751,0.02,0.20203166666666666
3394,0.024949888263635353,0.006982581779484919,0.0003526978785899981,3.452597152522554,0.9555236447265749,0.02,0.722305
3395,0.0863967247223087,0.09263479365789096,0.3509957774949697,0.4546981080973237,-7.635463422251978,0.02,0.00108
3396,-0.00685627356274725,0.09833021014986358,0.9444109269047934,0.024838996744726213,-7.373014141404398,0.02,0.0010083333333333333
3397,-0.025605159167093616,0.006495132244788468,8.073507476525748e-05,4.092937748206782,-0.5576455083046408,-0.02,0.3632033333333333
3398,-0.021661331334396176,0.006705894431574207,0.0012370680331048754,2.907606415496538,-0.7661951873965616,-0.02,0.31855
3399,0.0540376867340293,0.03754983029554471,0.1501242595216354,0.8235491217136724,-4.99332608537758,0.02,0.006736666666666667
3400,0.02283288992161054,0.010734025395687382,0.03340756162549176,1.4761552217949523,-2.298178012619454,0.02,0.091925
3401,-0.014219057343672925,0.009721718248999032,0.14357482899801674,0.84292169230441,2.0415516365471573,-0.02,0.8844483333333333
3402,-0.012193859485692488,0.03611562821708698,0.7356391115424925,0.13333518879294337,-4.902679385562583,-0.02,0.007556666666666666
3403,-0.018779463481557967,0.018339069172762203,0.30582866488090443,0.5145218112187623,-3.476030849391864,-0.02,0.030088333333333335
3404,0.02745385420279809,0.00971004685268058,0.004693268510960484,2.328524598250198,-2.037383520404533,0.02,0.11512333333333333
3405,0.014539688814690026,0.006295560329981484,0.020915039665518352,1.6795413074400611,0.2703191921534718,0.02,0.5672783333333333
3406,-0.021432796885664056,0.01051678295932101,0.04155380126628904,1.3813892415919755,-2.2154092269646473,-0.02,0.09840666666666667
3407,-0.006252809847701351,0.008340858492895606,0.45345936925750474,0.3434616203961255,-1.6008228810295226,-0.02,0.16836
